"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Romain Bardet","AG2R La Mondiale",14,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,15,NA,NA,NA,NA,NA,4,19,3,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,150,NA,4,NA,4,NA,NA,NA,158,3,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,4,4,3,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,11,NA,NA,NA,NA,NA,4,15,3,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,5,22,NA,NA,NA,NA,NA,6,33,4,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,3,NA,NA,NA,NA,NA,NA,3,4,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,4,18,4,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,3,NA,3,NA,NA,NA,6,4,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,8,NA,NA,NA,NA,NA,10,18,4,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,60,22,NA,NA,NA,NA,NA,NA,82,5,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,20,NA,NA,NA,NA,NA,NA,18,38,5,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,15,7,NA,NA,NA,NA,NA,NA,22,5,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,5,14,NA,NA,NA,NA,NA,4,23,5,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,2,NA,NA,NA,NA,4,6,5,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,3,12,NA,10,NA,25,5,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,4,4,5,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,80,11,NA,NA,NA,NA,NA,4,95,5,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,22,NA,NA,NA,NA,NA,4,26,6,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,12,12,6,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,7,NA,NA,NA,NA,NA,NA,7,6,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,4,18,6,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,5,NA,2,NA,NA,NA,NA,NA,7,6,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,3,NA,NA,NA,NA,3,6,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,11,NA,NA,NA,NA,NA,8,19,6,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,10,20,NA,NA,NA,NA,NA,NA,30,7,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,15,NA,NA,NA,NA,NA,NA,12,27,7,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,7,NA,NA,NA,NA,NA,NA,7,7,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,2,16,7,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,7,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,5,11,NA,NA,NA,NA,NA,2,18,7,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,30,3,NA,NA,NA,4,NA,6,43,8,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,100,12,NA,NA,NA,NA,NA,NA,112,8,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,25,15,NA,NA,NA,10,NA,2,52,8,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,8,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,4,4,8,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,150,18,NA,NA,NA,NA,NA,NA,168,8,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,2,2,9,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,15,7,NA,NA,NA,NA,NA,2,24,9,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,15,NA,NA,NA,NA,NA,NA,15,9,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,20,18,NA,NA,NA,NA,NA,6,44,9,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,9,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,10,20,NA,NA,NA,NA,NA,NA,30,9,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,2,2,10,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,7,NA,NA,NA,NA,NA,6,13,10,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,14,NA,NA,NA,NA,NA,NA,14,10,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,10,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,20,NA,NA,NA,NA,NA,NA,20,10,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,2,2,11,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,7,NA,NA,NA,NA,NA,6,13,11,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,15,NA,NA,NA,NA,NA,NA,15,11,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,2,NA,NA,4,24,11,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,50,NA,NA,NA,NA,NA,NA,NA,50,11,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,20,NA,NA,NA,NA,NA,NA,20,11,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,10,NA,NA,NA,NA,NA,6,16,12,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,10,16,NA,NA,NA,NA,NA,NA,26,12,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,4,24,12,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,10,NA,10,6,27,12,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,6,6,12,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,12,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,13,NA,NA,NA,NA,NA,NA,13,13,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,14,NA,NA,NA,NA,NA,NA,14,13,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,NA,18,13,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,13,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,13,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,13,NA,NA,NA,NA,NA,6,19,14,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,14,NA,NA,NA,NA,NA,NA,14,14,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,14,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,70,NA,2,NA,NA,NA,NA,NA,72,14,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,14,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,80,NA,NA,NA,NA,20,NA,NA,100,15,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,14,NA,NA,NA,NA,NA,2,16,15,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,15,NA,NA,NA,NA,NA,2,17,15,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,5,18,NA,NA,NA,NA,NA,6,29,15,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,2,NA,NA,NA,NA,NA,2,15,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,15,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,15,NA,10,NA,25,16,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,14,NA,NA,NA,NA,NA,2,16,16,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,15,15,NA,NA,NA,NA,NA,NA,30,16,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,16,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,16,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,30,15,NA,NA,NA,NA,NA,2,47,17,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,15,16,NA,NA,NA,NA,NA,NA,31,17,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,17,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,17,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,100,15,NA,NA,NA,NA,NA,NA,115,18,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,80,16,NA,NA,NA,NA,NA,NA,96,18,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,30,18,NA,NA,NA,NA,NA,NA,48,18,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,11,NA,NA,NA,NA,NA,NA,11,18,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,30,16,NA,NA,NA,NA,NA,2,48,19,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,200,22,NA,NA,NA,15,NA,NA,237,19,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,80,20,NA,NA,NA,2,NA,8,110,19,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,60,12,NA,NA,NA,NA,NA,NA,72,19,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,100,NA,NA,NA,NA,10,10,NA,120,20,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,16,NA,NA,NA,NA,NA,2,18,20,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,30,22,NA,NA,NA,NA,NA,NA,52,20,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,25,20,NA,NA,NA,NA,NA,12,57,20,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,2,2,20,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,40,12,NA,NA,NA,NA,NA,NA,52,20,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,16,NA,NA,NA,NA,NA,2,18,21,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,22,NA,NA,NA,NA,NA,NA,22,21,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,6,26,21,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,200,NA,3,NA,NA,NA,NA,NA,203,21,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,6,6,21,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,12,NA,NA,NA,NA,NA,NA,12,21,"Lee Taylor","Stinkys Strokers"
"Julian Alaphilippe","Etixx - Quick Step",10,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Lee Taylor","Stinkys Strokers"
"Richie Porte","BMC Racing Team",16,NA,260,NA,NA,NA,NA,NA,20,280,22,"Lee Taylor","Stinkys Strokers"
"Romain Bardet","AG2R La Mondiale",14,NA,400,NA,NA,NA,NA,NA,10,410,22,"Lee Taylor","Stinkys Strokers"
"Nairo Quintana","Movistar Team",22,NA,350,NA,NA,NA,NA,NA,40,390,22,"Lee Taylor","Stinkys Strokers"
"André Greipel","Lotto Soudal",14,NA,NA,50,NA,NA,NA,NA,NA,50,22,"Lee Taylor","Stinkys Strokers"
"Andrei Grivko","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,5,5,22,"Lee Taylor","Stinkys Strokers"
"Michael Mørkøv","Team Katusha",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Lee Taylor","Stinkys Strokers"
"Adam Hansen","Lotto Soudal",4,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Lee Taylor","Stinkys Strokers"
"Daniel Martin","Etixx - Quick Step",12,NA,160,NA,NA,NA,NA,NA,NA,160,22,"Lee Taylor","Stinkys Strokers"
"Ion Izagirre","Movistar Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"edg","my team"
"Julian Alaphilippe","Etixx - Quick Step",10,10,7,NA,NA,NA,NA,NA,10,27,1,"edg","my team"
"Nairo Quintana","Movistar Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"edg","my team"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"edg","my team"
"Marcel Kittel","Etixx - Quick Step",16,150,22,6,NA,5,NA,NA,2,185,1,"edg","my team"
"Michael Albasini","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"edg","my team"
"Leigh Howard","IAM Cycling",4,NA,NA,2,NA,15,NA,10,NA,27,1,"edg","my team"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"edg","my team"
"André Greipel","Lotto Soudal",14,100,18,3,NA,6,NA,NA,6,133,1,"edg","my team"
"Ion Izagirre","Movistar Team",8,NA,NA,NA,NA,NA,NA,NA,6,6,2,"edg","my team"
"Julian Alaphilippe","Etixx - Quick Step",10,150,22,2,NA,NA,NA,NA,NA,174,2,"edg","my team"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,6,20,2,"edg","my team"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"edg","my team"
"Marcel Kittel","Etixx - Quick Step",16,NA,NA,4,NA,5,NA,NA,8,17,2,"edg","my team"
"Michael Albasini","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,6,6,2,"edg","my team"
"Leigh Howard","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"edg","my team"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"edg","my team"
"André Greipel","Lotto Soudal",14,NA,NA,3,NA,6,NA,NA,NA,9,2,"edg","my team"
"Ion Izagirre","Movistar Team",8,NA,NA,NA,NA,NA,NA,NA,4,4,3,"edg","my team"
"Julian Alaphilippe","Etixx - Quick Step",10,5,22,NA,NA,NA,NA,NA,NA,27,3,"edg","my team"
"Nairo Quintana","Movistar Team",22,NA,15,NA,NA,NA,NA,NA,4,19,3,"edg","my team"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"edg","my team"
"Marcel Kittel","Etixx - Quick Step",16,60,NA,3,NA,10,NA,NA,4,77,3,"edg","my team"
"Michael Albasini","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,6,6,3,"edg","my team"
"Leigh Howard","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"edg","my team"
"Jarlinson Pantano","IAM Cycling",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"edg","my team"
"André Greipel","Lotto Soudal",14,150,NA,4,NA,4,NA,NA,NA,158,3,"edg","my team"
"Ion Izagirre","Movistar Team",8,NA,NA,NA,NA,NA,NA,NA,4,4,4,"edg","my team"
"Julian Alaphilippe","Etixx - Quick Step",10,5,22,NA,NA,NA,NA,NA,6,33,4,"edg","my team"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,4,18,4,"edg","my team"
"Vincenzo Nibali","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"edg","my team"
"Marcel Kittel","Etixx - Quick Step",16,200,NA,4,NA,5,NA,NA,4,213,4,"edg","my team"
"Michael Albasini","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,6,6,4,"edg","my team"
"Leigh Howard","IAM Cycling",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"edg","my team"
