"rider","Team
","Cost
","Stg
","GC
","PC
","KOM
","Spr
","Sum
","Bky
","Ass
","Tot

","stage","directeur","team"
"Sep Vanmarcke","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Mick Groom","Mick`s Dumpster Divers"
"Tony Martin","Etixx - Quick Step",6,40,NA,NA,NA,NA,NA,NA,NA,40,13,"Mick Groom","Mick`s Dumpster Divers"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,2,NA,NA,NA,NA,NA,2,13,"Mick Groom","Mick`s Dumpster Divers"
"Richie Porte","BMC Racing Team",16,NA,13,NA,NA,NA,NA,NA,6,19,14,"Mick Groom","Mick`s Dumpster Divers"
"Rui Costa","Lampre - Merida",10,NA,NA,NA,2,NA,NA,NA,NA,2,14,"Mick Groom","Mick`s Dumpster Divers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,14,"Mick Groom","Mick`s Dumpster Divers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,3,NA,NA,NA,NA,NA,NA,3,14,"Mick Groom","Mick`s Dumpster Divers"
"André Greipel","Lotto Soudal",14,70,NA,2,NA,NA,NA,NA,NA,72,14,"Mick Groom","Mick`s Dumpster Divers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Mick Groom","Mick`s Dumpster Divers"
"Sep Vanmarcke","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Mick Groom","Mick`s Dumpster Divers"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Mick Groom","Mick`s Dumpster Divers"
"Michael Matthews","Orica GreenEDGE",10,10,NA,1,NA,NA,NA,NA,2,13,14,"Mick Groom","Mick`s Dumpster Divers"
"Richie Porte","BMC Racing Team",16,NA,14,NA,NA,NA,NA,NA,2,16,15,"Mick Groom","Mick`s Dumpster Divers"
"Rui Costa","Lampre - Merida",10,NA,NA,NA,1,NA,NA,NA,NA,1,15,"Mick Groom","Mick`s Dumpster Divers"
"Nairo Quintana","Movistar Team",22,5,18,NA,NA,NA,NA,NA,6,29,15,"Mick Groom","Mick`s Dumpster Divers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,60,5,NA,NA,NA,NA,NA,NA,65,15,"Mick Groom","Mick`s Dumpster Divers"
"André Greipel","Lotto Soudal",14,NA,NA,2,NA,NA,NA,NA,NA,2,15,"Mick Groom","Mick`s Dumpster Divers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Mick Groom","Mick`s Dumpster Divers"
"Sep Vanmarcke","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Mick Groom","Mick`s Dumpster Divers"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Mick Groom","Mick`s Dumpster Divers"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,1,NA,NA,NA,NA,2,3,15,"Mick Groom","Mick`s Dumpster Divers"
"Richie Porte","BMC Racing Team",16,NA,14,NA,NA,NA,NA,NA,2,16,16,"Mick Groom","Mick`s Dumpster Divers"
"Rui Costa","Lampre - Merida",10,NA,NA,NA,1,NA,NA,NA,NA,1,16,"Mick Groom","Mick`s Dumpster Divers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,16,"Mick Groom","Mick`s Dumpster Divers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,4,NA,NA,NA,NA,NA,NA,4,16,"Mick Groom","Mick`s Dumpster Divers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Mick Groom","Mick`s Dumpster Divers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Mick Groom","Mick`s Dumpster Divers"
"Sep Vanmarcke","Team LottoNL-Jumbo",6,60,NA,NA,NA,NA,NA,NA,NA,60,16,"Mick Groom","Mick`s Dumpster Divers"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,12,NA,10,NA,22,16,"Mick Groom","Mick`s Dumpster Divers"
"Michael Matthews","Orica GreenEDGE",10,80,NA,1,NA,NA,NA,NA,2,83,16,"Mick Groom","Mick`s Dumpster Divers"
"Richie Porte","BMC Racing Team",16,30,15,NA,NA,NA,NA,NA,2,47,17,"Mick Groom","Mick`s Dumpster Divers"
"Rui Costa","Lampre - Merida",10,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mick Groom","Mick`s Dumpster Divers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,6,24,17,"Mick Groom","Mick`s Dumpster Divers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,5,NA,NA,NA,NA,NA,NA,5,17,"Mick Groom","Mick`s Dumpster Divers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mick Groom","Mick`s Dumpster Divers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mick Groom","Mick`s Dumpster Divers"
"Sep Vanmarcke","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mick Groom","Mick`s Dumpster Divers"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Mick Groom","Mick`s Dumpster Divers"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,2,NA,NA,NA,NA,2,4,17,"Mick Groom","Mick`s Dumpster Divers"
"Richie Porte","BMC Racing Team",16,100,15,NA,NA,NA,NA,NA,NA,115,18,"Mick Groom","Mick`s Dumpster Divers"
"Rui Costa","Lampre - Merida",10,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Mick Groom","Mick`s Dumpster Divers"
"Nairo Quintana","Movistar Team",22,30,18,NA,NA,NA,NA,NA,NA,48,18,"Mick Groom","Mick`s Dumpster Divers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,5,NA,NA,NA,NA,NA,NA,5,18,"Mick Groom","Mick`s Dumpster Divers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Mick Groom","Mick`s Dumpster Divers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Mick Groom","Mick`s Dumpster Divers"
"Sep Vanmarcke","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Mick Groom","Mick`s Dumpster Divers"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Mick Groom","Mick`s Dumpster Divers"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,2,NA,NA,NA,NA,NA,2,18,"Mick Groom","Mick`s Dumpster Divers"
"Richie Porte","BMC Racing Team",16,30,16,NA,NA,NA,NA,NA,2,48,19,"Mick Groom","Mick`s Dumpster Divers"
"Rui Costa","Lampre - Merida",10,5,NA,NA,1,NA,6,10,NA,22,19,"Mick Groom","Mick`s Dumpster Divers"
"Nairo Quintana","Movistar Team",22,80,20,NA,NA,NA,2,NA,8,110,19,"Mick Groom","Mick`s Dumpster Divers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,5,NA,NA,NA,NA,10,NA,15,19,"Mick Groom","Mick`s Dumpster Divers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Mick Groom","Mick`s Dumpster Divers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Mick Groom","Mick`s Dumpster Divers"
"Sep Vanmarcke","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Mick Groom","Mick`s Dumpster Divers"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,6,NA,10,NA,16,19,"Mick Groom","Mick`s Dumpster Divers"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,4,NA,15,NA,10,NA,29,19,"Mick Groom","Mick`s Dumpster Divers"
"Richie Porte","BMC Racing Team",16,NA,16,NA,NA,NA,NA,NA,2,18,20,"Mick Groom","Mick`s Dumpster Divers"
"Rui Costa","Lampre - Merida",10,80,NA,NA,2,6,14,10,NA,112,20,"Mick Groom","Mick`s Dumpster Divers"
"Nairo Quintana","Movistar Team",22,25,20,NA,NA,NA,NA,NA,12,57,20,"Mick Groom","Mick`s Dumpster Divers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,5,NA,NA,NA,6,NA,NA,11,20,"Mick Groom","Mick`s Dumpster Divers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Mick Groom","Mick`s Dumpster Divers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Mick Groom","Mick`s Dumpster Divers"
"Sep Vanmarcke","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Mick Groom","Mick`s Dumpster Divers"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Mick Groom","Mick`s Dumpster Divers"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,4,NA,15,NA,NA,NA,19,20,"Mick Groom","Mick`s Dumpster Divers"
"Richie Porte","BMC Racing Team",16,NA,16,NA,NA,NA,NA,NA,2,18,21,"Mick Groom","Mick`s Dumpster Divers"
"Rui Costa","Lampre - Merida",10,NA,NA,NA,2,3,NA,NA,NA,5,21,"Mick Groom","Mick`s Dumpster Divers"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,6,26,21,"Mick Groom","Mick`s Dumpster Divers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,5,NA,NA,NA,NA,NA,NA,5,21,"Mick Groom","Mick`s Dumpster Divers"
"André Greipel","Lotto Soudal",14,200,NA,3,NA,NA,NA,NA,NA,203,21,"Mick Groom","Mick`s Dumpster Divers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Mick Groom","Mick`s Dumpster Divers"
"Sep Vanmarcke","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Mick Groom","Mick`s Dumpster Divers"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Mick Groom","Mick`s Dumpster Divers"
"Michael Matthews","Orica GreenEDGE",10,80,NA,4,NA,NA,NA,NA,NA,84,21,"Mick Groom","Mick`s Dumpster Divers"
"Richie Porte","BMC Racing Team",16,NA,260,NA,NA,NA,NA,NA,20,280,22,"Mick Groom","Mick`s Dumpster Divers"
"Rui Costa","Lampre - Merida",10,NA,NA,NA,40,NA,NA,NA,NA,40,22,"Mick Groom","Mick`s Dumpster Divers"
"Nairo Quintana","Movistar Team",22,NA,350,NA,NA,NA,NA,NA,40,390,22,"Mick Groom","Mick`s Dumpster Divers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,80,NA,NA,NA,NA,NA,NA,80,22,"Mick Groom","Mick`s Dumpster Divers"
"André Greipel","Lotto Soudal",14,NA,NA,50,NA,NA,NA,NA,NA,50,22,"Mick Groom","Mick`s Dumpster Divers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Mick Groom","Mick`s Dumpster Divers"
"Sep Vanmarcke","Team LottoNL-Jumbo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Mick Groom","Mick`s Dumpster Divers"
"Tony Martin","Etixx - Quick Step",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Mick Groom","Mick`s Dumpster Divers"
"Michael Matthews","Orica GreenEDGE",10,NA,NA,60,NA,NA,NA,NA,NA,60,22,"Mick Groom","Mick`s Dumpster Divers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,100,18,3,NA,6,NA,NA,6,133,1,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,6,6,1,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,4,4,1,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,120,20,NA,NA,NA,NA,NA,2,142,2,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,6,20,2,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,20,9,NA,NA,NA,NA,NA,NA,29,2,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,NA,NA,3,NA,6,NA,NA,NA,9,2,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,2,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,25,12,NA,NA,NA,NA,NA,6,43,2,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,NA,20,NA,NA,NA,NA,NA,2,22,3,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,NA,15,NA,NA,NA,NA,NA,4,19,3,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,10,NA,NA,NA,NA,NA,NA,10,3,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,150,NA,4,NA,4,NA,NA,NA,158,3,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,4,4,3,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,4,4,3,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,NA,1,NA,NA,NA,NA,NA,6,7,3,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,NA,20,NA,NA,NA,NA,NA,2,22,4,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,4,18,4,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,11,NA,NA,NA,NA,NA,NA,11,4,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,NA,NA,3,NA,3,NA,NA,NA,6,4,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,4,4,4,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,30,9,NA,NA,NA,NA,NA,6,45,4,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,20,NA,NA,NA,NA,NA,NA,18,38,5,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,NA,20,NA,NA,NA,NA,NA,2,22,5,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,5,14,NA,NA,NA,NA,NA,4,23,5,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,25,12,NA,NA,NA,NA,NA,NA,37,5,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,NA,NA,2,NA,NA,NA,NA,4,6,5,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,4,4,5,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,4,4,5,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,NA,NA,NA,NA,NA,NA,NA,12,12,6,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,NA,20,NA,NA,NA,NA,NA,2,22,6,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,4,18,6,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,13,NA,NA,NA,NA,NA,NA,13,6,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,5,NA,2,NA,NA,NA,NA,NA,7,6,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,4,4,6,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,15,NA,NA,NA,NA,NA,NA,12,27,7,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,30,18,NA,NA,NA,NA,NA,2,50,7,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,NA,14,NA,NA,NA,NA,NA,2,16,7,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,12,NA,NA,NA,NA,NA,NA,12,7,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,7,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,7,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,8,8,7,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,30,3,NA,NA,NA,4,NA,6,43,8,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,50,16,NA,NA,NA,6,NA,2,74,8,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,25,15,NA,NA,NA,10,NA,2,52,8,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,6,NA,NA,NA,NA,NA,NA,6,8,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,8,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,8,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,8,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,15,7,NA,NA,NA,NA,NA,2,24,9,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,NA,11,NA,NA,NA,NA,NA,6,17,9,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,20,18,NA,NA,NA,NA,NA,6,44,9,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,4,NA,NA,NA,NA,NA,NA,4,9,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,9,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,80,NA,NA,NA,NA,12,10,6,108,9,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,9,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,NA,7,NA,NA,NA,NA,NA,6,13,10,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,NA,11,NA,NA,NA,NA,NA,4,15,10,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,4,22,10,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,4,NA,NA,NA,NA,NA,NA,4,10,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,4,4,10,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,10,10,10,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,NA,7,NA,NA,NA,NA,NA,6,13,11,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,NA,13,NA,NA,NA,NA,NA,4,17,11,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,2,NA,NA,4,24,11,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,4,NA,NA,NA,NA,NA,NA,4,11,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,50,NA,NA,NA,NA,NA,NA,NA,50,11,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,4,4,11,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,11,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,NA,10,NA,NA,NA,NA,NA,6,16,12,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,NA,15,NA,NA,NA,NA,NA,6,21,12,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,NA,20,NA,NA,NA,NA,NA,4,24,12,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,4,NA,NA,NA,NA,NA,NA,4,12,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,10,NA,10,6,27,12,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,6,6,12,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,12,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,4,4,12,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,NA,13,NA,NA,NA,NA,NA,NA,13,13,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,5,16,NA,NA,NA,NA,NA,NA,21,13,"MattCrooky","Truffle Snufflers"
"Nairo Quintana","Movistar Team",22,NA,18,NA,NA,NA,NA,NA,NA,18,13,"MattCrooky","Truffle Snufflers"
"Pierre Rolland","Cannondale Pro Cycling Team",10,NA,3,NA,NA,NA,NA,NA,NA,3,13,"MattCrooky","Truffle Snufflers"
"André Greipel","Lotto Soudal",14,NA,NA,1,NA,NA,NA,NA,NA,1,13,"MattCrooky","Truffle Snufflers"
"Lars Bak","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"MattCrooky","Truffle Snufflers"
"Winner Anacona","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"MattCrooky","Truffle Snufflers"
"Fabian Cancellara","Trek-Segafredo",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"MattCrooky","Truffle Snufflers"
"Simon Gerrans","Orica GreenEDGE",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"MattCrooky","Truffle Snufflers"
"Richie Porte","BMC Racing Team",16,NA,13,NA,NA,NA,NA,NA,6,19,14,"MattCrooky","Truffle Snufflers"
"Alejandro Valverde","Movistar Team",14,NA,16,NA,NA,NA,NA,NA,4,20,14,"MattCrooky","Truffle Snufflers"
