"rider","Team","Cost","Stg","GC","PC","KOM","Spr","Sum","Bky","Ass","Tot","stage","directeur","team"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Simon Lyons","Brake Rub Regression"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",6,150,NA,NA,NA,10,2,10,NA,172,12,"Simon Lyons","Brake Rub Regression"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Simon Lyons","Brake Rub Regression"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Simon Lyons","Brake Rub Regression"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",26,NA,25,6,4,NA,NA,NA,2,37,12,"Brendan Smith","The Banditos"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,10,6,NA,NA,NA,NA,NA,NA,16,12,"Brendan Smith","The Banditos"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Brendan Smith","The Banditos"
"Ilnur Zakarin","Team Katusha - Alpecin",16,NA,15,NA,NA,NA,NA,NA,NA,15,12,"Brendan Smith","The Banditos"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,2,2,12,"Brendan Smith","The Banditos"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Brendan Smith","The Banditos"
"Omar Fraile","Dimension Data",6,150,NA,NA,NA,10,2,10,NA,172,12,"Brendan Smith","The Banditos"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Brendan Smith","The Banditos"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Brendan Smith","The Banditos"
"Christopher Froome","Team Sky",26,NA,25,6,4,NA,NA,NA,2,37,12,"Ben Neal","Cooper`s Crankers"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,10,6,NA,NA,NA,NA,NA,NA,16,12,"Ben Neal","Cooper`s Crankers"
"Jarlinson Pantano","Trek - Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Ben Neal","Cooper`s Crankers"
"Ilnur Zakarin","Team Katusha - Alpecin",16,NA,15,NA,NA,NA,NA,NA,NA,15,12,"Ben Neal","Cooper`s Crankers"
"Matteo Trentin","Quick-Step Floors",10,NA,NA,10,NA,NA,NA,NA,NA,10,12,"Ben Neal","Cooper`s Crankers"
"Salvatore Puccio","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,8,8,12,"Ben Neal","Cooper`s Crankers"
"Fernando Orjuela","Manzana Postobon",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Ben Neal","Cooper`s Crankers"
"Peter Koning","Aqua Blue Sport",4,25,NA,NA,NA,NA,NA,10,NA,35,12,"Ben Neal","Cooper`s Crankers"
"Johan Esteban Chaves","ORICA-Scott",14,NA,20,NA,NA,NA,NA,NA,NA,20,12,"Ben Neal","Cooper`s Crankers"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Stew Ralph","Fly Guys"
"Christopher Froome","Team Sky",26,NA,25,6,4,NA,NA,NA,2,37,12,"Stew Ralph","Fly Guys"
"Romain Bardet","AG2R La Mondiale",14,NA,NA,NA,1,NA,NA,NA,NA,1,12,"Stew Ralph","Fly Guys"
"Fabio Aru","Astana Pro Team",16,NA,14,NA,NA,NA,NA,NA,4,18,12,"Stew Ralph","Fly Guys"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Stew Ralph","Fly Guys"
"Omar Fraile","Dimension Data",6,150,NA,NA,NA,10,2,10,NA,172,12,"Stew Ralph","Fly Guys"
"Alexis Gougeard","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Stew Ralph","Fly Guys"
"Jaime Roson","Caja Rural - Seguros RGA",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Stew Ralph","Fly Guys"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,8,8,12,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,70,22,4,NA,NA,NA,NA,NA,96,13,"EdG","Bad Hombres"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,6,6,13,"EdG","Bad Hombres"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"EdG","Bad Hombres"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"EdG","Bad Hombres"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,2,2,13,"EdG","Bad Hombres"
"Larry Warbasse","Aqua Blue Sport",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"EdG","Bad Hombres"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"EdG","Bad Hombres"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"EdG","Bad Hombres"
"Alberto Contador","Trek - Segafredo",18,40,12,NA,NA,NA,NA,NA,NA,52,13,"EdG","Bad Hombres"
"Miguel Ángel López","Astana Pro Team",16,NA,11,NA,NA,NA,NA,NA,6,17,13,"Lee Taylor","Stinkys Strokers"
"Rui Costa","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lee Taylor","Stinkys Strokers"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,4,4,13,"Lee Taylor","Stinkys Strokers"
"Domenico Pozzovivo","AG2R La Mondiale",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lee Taylor","Stinkys Strokers"
"Sacha Modolo","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lee Taylor","Stinkys Strokers"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lee Taylor","Stinkys Strokers"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,6,6,13,"Lee Taylor","Stinkys Strokers"
"Lachlan Morton","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lee Taylor","Stinkys Strokers"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,70,22,4,NA,NA,NA,NA,NA,96,13,"Lee Taylor","Stinkys Strokers"
"Christopher Froome","Team Sky",26,60,25,6,4,NA,NA,NA,6,101,13,"Simon Lyons","Brake Rub Regression"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,70,22,4,NA,NA,NA,NA,NA,96,13,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Simon Lyons","Brake Rub Regression"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Simon Lyons","Brake Rub Regression"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Simon Lyons","Brake Rub Regression"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,6,6,13,"Simon Lyons","Brake Rub Regression"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Simon Lyons","Brake Rub Regression"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,6,6,13,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",26,60,25,6,4,NA,NA,NA,6,101,13,"Brendan Smith","The Banditos"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,25,6,NA,NA,NA,NA,NA,NA,31,13,"Brendan Smith","The Banditos"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Brendan Smith","The Banditos"
"Ilnur Zakarin","Team Katusha - Alpecin",16,NA,15,NA,NA,NA,NA,NA,NA,15,13,"Brendan Smith","The Banditos"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,2,2,13,"Brendan Smith","The Banditos"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,6,6,13,"Brendan Smith","The Banditos"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Brendan Smith","The Banditos"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Brendan Smith","The Banditos"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Brendan Smith","The Banditos"
"Christopher Froome","Team Sky",26,60,25,6,4,NA,NA,NA,6,101,13,"Ben Neal","Cooper`s Crankers"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,25,6,NA,NA,NA,NA,NA,NA,31,13,"Ben Neal","Cooper`s Crankers"
"Jarlinson Pantano","Trek - Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ben Neal","Cooper`s Crankers"
"Ilnur Zakarin","Team Katusha - Alpecin",16,NA,15,NA,NA,NA,NA,NA,NA,15,13,"Ben Neal","Cooper`s Crankers"
"Matteo Trentin","Quick-Step Floors",10,200,NA,10,NA,NA,NA,NA,NA,210,13,"Ben Neal","Cooper`s Crankers"
"Salvatore Puccio","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,12,12,13,"Ben Neal","Cooper`s Crankers"
"Fernando Orjuela","Manzana Postobon",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ben Neal","Cooper`s Crankers"
"Peter Koning","Aqua Blue Sport",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Ben Neal","Cooper`s Crankers"
"Johan Esteban Chaves","ORICA-Scott",14,10,20,NA,NA,NA,NA,NA,NA,30,13,"Ben Neal","Cooper`s Crankers"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,6,6,13,"Stew Ralph","Fly Guys"
"Christopher Froome","Team Sky",26,60,25,6,4,NA,NA,NA,6,101,13,"Stew Ralph","Fly Guys"
"Romain Bardet","AG2R La Mondiale",14,NA,NA,NA,1,NA,NA,NA,NA,1,13,"Stew Ralph","Fly Guys"
"Fabio Aru","Astana Pro Team",16,20,14,NA,NA,NA,NA,NA,6,40,13,"Stew Ralph","Fly Guys"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Stew Ralph","Fly Guys"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Stew Ralph","Fly Guys"
"Alexis Gougeard","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,10,NA,10,13,"Stew Ralph","Fly Guys"
"Jaime Roson","Caja Rural - Seguros RGA",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Stew Ralph","Fly Guys"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,4,4,13,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,120,22,4,NA,NA,20,NA,NA,166,14,"EdG","Bad Hombres"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"EdG","Bad Hombres"
"Rafal Majka","Bora - Hansgrohe",14,200,NA,NA,6,NA,30,10,NA,246,14,"EdG","Bad Hombres"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,6,6,14,"EdG","Bad Hombres"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"EdG","Bad Hombres"
"Larry Warbasse","Aqua Blue Sport",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"EdG","Bad Hombres"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"EdG","Bad Hombres"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"EdG","Bad Hombres"
"Alberto Contador","Trek - Segafredo",18,60,13,NA,NA,NA,4,NA,NA,77,14,"EdG","Bad Hombres"
"Miguel Ángel López","Astana Pro Team",16,150,11,NA,2,NA,25,NA,6,194,14,"Lee Taylor","Stinkys Strokers"
"Rui Costa","UAE Team Emirates",10,NA,NA,NA,NA,10,NA,10,NA,20,14,"Lee Taylor","Stinkys Strokers"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Lee Taylor","Stinkys Strokers"
"Domenico Pozzovivo","AG2R La Mondiale",12,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Lee Taylor","Stinkys Strokers"
"Sacha Modolo","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Lee Taylor","Stinkys Strokers"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Lee Taylor","Stinkys Strokers"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Lee Taylor","Stinkys Strokers"
"Lachlan Morton","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Lee Taylor","Stinkys Strokers"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,120,22,4,NA,NA,20,NA,NA,166,14,"Lee Taylor","Stinkys Strokers"
"Christopher Froome","Team Sky",26,100,25,6,3,NA,15,NA,4,153,14,"Simon Lyons","Brake Rub Regression"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,120,22,4,NA,NA,20,NA,NA,166,14,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Simon Lyons","Brake Rub Regression"
"Rafal Majka","Bora - Hansgrohe",14,200,NA,NA,6,NA,30,10,NA,246,14,"Simon Lyons","Brake Rub Regression"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Simon Lyons","Brake Rub Regression"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Simon Lyons","Brake Rub Regression"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Simon Lyons","Brake Rub Regression"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",26,100,25,6,3,NA,15,NA,4,153,14,"Brendan Smith","The Banditos"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,NA,7,NA,NA,NA,NA,NA,NA,7,14,"Brendan Smith","The Banditos"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,6,6,14,"Brendan Smith","The Banditos"
"Ilnur Zakarin","Team Katusha - Alpecin",16,80,18,NA,NA,NA,10,NA,NA,108,14,"Brendan Smith","The Banditos"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Brendan Smith","The Banditos"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Brendan Smith","The Banditos"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Brendan Smith","The Banditos"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Brendan Smith","The Banditos"
"Rafal Majka","Bora - Hansgrohe",14,200,NA,NA,6,NA,30,10,NA,246,14,"Brendan Smith","The Banditos"
"Christopher Froome","Team Sky",26,100,25,6,3,NA,15,NA,4,153,14,"Ben Neal","Cooper`s Crankers"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,NA,7,NA,NA,NA,NA,NA,NA,7,14,"Ben Neal","Cooper`s Crankers"
"Jarlinson Pantano","Trek - Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Ben Neal","Cooper`s Crankers"
"Ilnur Zakarin","Team Katusha - Alpecin",16,80,18,NA,NA,NA,10,NA,NA,108,14,"Ben Neal","Cooper`s Crankers"
"Matteo Trentin","Quick-Step Floors",10,NA,NA,10,NA,NA,NA,NA,NA,10,14,"Ben Neal","Cooper`s Crankers"
"Salvatore Puccio","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,10,10,14,"Ben Neal","Cooper`s Crankers"
"Fernando Orjuela","Manzana Postobon",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Ben Neal","Cooper`s Crankers"
"Peter Koning","Aqua Blue Sport",4,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Ben Neal","Cooper`s Crankers"
"Johan Esteban Chaves","ORICA-Scott",14,40,16,NA,NA,NA,NA,NA,NA,56,14,"Ben Neal","Cooper`s Crankers"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Stew Ralph","Fly Guys"
"Christopher Froome","Team Sky",26,100,25,6,3,NA,15,NA,4,153,14,"Stew Ralph","Fly Guys"
"Romain Bardet","AG2R La Mondiale",14,15,1,NA,NA,NA,NA,NA,NA,16,14,"Stew Ralph","Fly Guys"
"Fabio Aru","Astana Pro Team",16,30,15,NA,NA,NA,NA,NA,10,55,14,"Stew Ralph","Fly Guys"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Stew Ralph","Fly Guys"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Stew Ralph","Fly Guys"
"Alexis Gougeard","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,10,NA,10,14,"Stew Ralph","Fly Guys"
"Jaime Roson","Caja Rural - Seguros RGA",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Stew Ralph","Fly Guys"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,60,22,4,NA,NA,4,NA,NA,90,15,"EdG","Bad Hombres"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"EdG","Bad Hombres"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,3,NA,NA,NA,NA,3,15,"EdG","Bad Hombres"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"EdG","Bad Hombres"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"EdG","Bad Hombres"
"Larry Warbasse","Aqua Blue Sport",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"EdG","Bad Hombres"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"EdG","Bad Hombres"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"EdG","Bad Hombres"
"Alberto Contador","Trek - Segafredo",18,15,12,NA,NA,NA,4,NA,NA,31,15,"EdG","Bad Hombres"
"Miguel Ángel López","Astana Pro Team",16,200,15,3,6,NA,32,NA,6,262,15,"Lee Taylor","Stinkys Strokers"
"Rui Costa","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Lee Taylor","Stinkys Strokers"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Lee Taylor","Stinkys Strokers"
"Domenico Pozzovivo","AG2R La Mondiale",12,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Lee Taylor","Stinkys Strokers"
"Sacha Modolo","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Lee Taylor","Stinkys Strokers"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Lee Taylor","Stinkys Strokers"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Lee Taylor","Stinkys Strokers"
"Lachlan Morton","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Lee Taylor","Stinkys Strokers"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,60,22,4,NA,NA,4,NA,NA,90,15,"Lee Taylor","Stinkys Strokers"
"Christopher Froome","Team Sky",26,80,25,10,4,NA,10,NA,4,133,15,"Simon Lyons","Brake Rub Regression"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,60,22,4,NA,NA,4,NA,NA,90,15,"Simon Lyons","Brake Rub Regression"
"George Bennett","Team LottoNL-Jumbo",10,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Simon Lyons","Brake Rub Regression"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,3,NA,NA,NA,NA,3,15,"Simon Lyons","Brake Rub Regression"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Simon Lyons","Brake Rub Regression"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Simon Lyons","Brake Rub Regression"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Simon Lyons","Brake Rub Regression"
"Peter Stetina","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Simon Lyons","Brake Rub Regression"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Simon Lyons","Brake Rub Regression"
"Christopher Froome","Team Sky",26,80,25,10,4,NA,10,NA,4,133,15,"Brendan Smith","The Banditos"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,5,9,NA,NA,NA,12,NA,NA,26,15,"Brendan Smith","The Banditos"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Brendan Smith","The Banditos"
"Ilnur Zakarin","Team Katusha - Alpecin",16,150,20,NA,NA,NA,25,NA,NA,195,15,"Brendan Smith","The Banditos"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Brendan Smith","The Banditos"
"Eros Capecchi","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Brendan Smith","The Banditos"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Brendan Smith","The Banditos"
"Jesús Hernández","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Brendan Smith","The Banditos"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,3,NA,NA,NA,NA,3,15,"Brendan Smith","The Banditos"
"Christopher Froome","Team Sky",26,80,25,10,4,NA,10,NA,4,133,15,"Ben Neal","Cooper`s Crankers"
"Steven Kruijswijk","Team LottoNL-Jumbo",12,5,9,NA,NA,NA,12,NA,NA,26,15,"Ben Neal","Cooper`s Crankers"
"Jarlinson Pantano","Trek - Segafredo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ben Neal","Cooper`s Crankers"
"Ilnur Zakarin","Team Katusha - Alpecin",16,150,20,NA,NA,NA,25,NA,NA,195,15,"Ben Neal","Cooper`s Crankers"
"Matteo Trentin","Quick-Step Floors",10,NA,NA,6,NA,10,NA,10,NA,26,15,"Ben Neal","Cooper`s Crankers"
"Salvatore Puccio","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,10,10,15,"Ben Neal","Cooper`s Crankers"
"Fernando Orjuela","Manzana Postobon",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ben Neal","Cooper`s Crankers"
"Peter Koning","Aqua Blue Sport",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Ben Neal","Cooper`s Crankers"
"Johan Esteban Chaves","ORICA-Scott",14,100,16,1,NA,NA,15,NA,NA,132,15,"Ben Neal","Cooper`s Crankers"
"Bob Jungels","Quick-Step Floors",10,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Stew Ralph","Fly Guys"
"Christopher Froome","Team Sky",26,80,25,10,4,NA,10,NA,4,133,15,"Stew Ralph","Fly Guys"
"Romain Bardet","AG2R La Mondiale",14,20,2,NA,1,NA,12,NA,NA,35,15,"Stew Ralph","Fly Guys"
"Fabio Aru","Astana Pro Team",16,25,14,NA,NA,NA,NA,NA,12,51,15,"Stew Ralph","Fly Guys"
"Jens Debusschere","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Stew Ralph","Fly Guys"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Stew Ralph","Fly Guys"
"Alexis Gougeard","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Stew Ralph","Fly Guys"
"Jaime Roson","Caja Rural - Seguros RGA",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Stew Ralph","Fly Guys"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Stew Ralph","Fly Guys"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",20,120,22,4,NA,NA,NA,NA,NA,146,16,"EdG","Bad Hombres"
"Bob Jungels","Quick-Step Floors",10,40,NA,NA,NA,NA,NA,NA,NA,40,16,"EdG","Bad Hombres"
"Rafal Majka","Bora - Hansgrohe",14,NA,NA,NA,3,NA,NA,NA,NA,3,16,"EdG","Bad Hombres"
"Emanuel Buchmann","Bora - Hansgrohe",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"EdG","Bad Hombres"
"Magnus Cort Nielsen","ORICA-Scott",10,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"EdG","Bad Hombres"
"Larry Warbasse","Aqua Blue Sport",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"EdG","Bad Hombres"
"Omar Fraile","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"EdG","Bad Hombres"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"EdG","Bad Hombres"
"Alberto Contador","Trek - Segafredo",18,80,16,NA,NA,NA,NA,NA,NA,96,16,"EdG","Bad Hombres"
"Miguel Ángel López","Astana Pro Team",16,NA,15,2,6,NA,NA,NA,NA,23,16,"Lee Taylor","Stinkys Strokers"
"Rui Costa","UAE Team Emirates",10,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Lee Taylor","Stinkys Strokers"
"Marc Soler","Movistar Team",12,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Lee Taylor","Stinkys Strokers"
"Domenico Pozzovivo","AG2R La Mondiale",12,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Lee Taylor","Stinkys Strokers"
