"rider","Team","Cost","Stg","GC","PC","KOM","Spr","Sum","Bky","Ass","Tot","stage","directeur","team"
"Nairo Quintana","Movistar Team",26,NA,22,NA,4,NA,NA,NA,6,32,11,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,NA,9,NA,NA,NA,NA,NA,NA,9,11,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,11,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,NA,NA,NA,NA,NA,NA,NA,6,6,11,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,15,NA,NA,NA,NA,NA,NA,NA,15,11,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,60,10,NA,NA,NA,NA,NA,4,74,11,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,11,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Terry Bailey","Bails Bunch"
"Nairo Quintana","Movistar Team",26,NA,22,NA,4,NA,NA,NA,6,32,12,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,NA,9,NA,NA,NA,NA,NA,NA,9,12,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,12,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,60,NA,NA,NA,NA,NA,NA,2,62,12,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,NA,10,NA,NA,NA,NA,NA,4,14,12,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Terry Bailey","Bails Bunch"
"Nairo Quintana","Movistar Team",26,NA,22,NA,4,NA,NA,NA,6,32,13,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,NA,9,NA,NA,NA,NA,NA,NA,9,13,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,NA,6,NA,NA,NA,NA,NA,NA,6,13,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,60,NA,NA,NA,NA,NA,NA,2,62,13,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,NA,10,NA,NA,NA,NA,NA,4,14,13,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bails Bunch"
"Nairo Quintana","Movistar Team",26,90,22,NA,3,NA,4,NA,6,125,14,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,40,10,NA,NA,NA,NA,NA,NA,50,14,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,70,8,NA,NA,NA,NA,NA,NA,78,14,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,NA,NA,NA,NA,NA,NA,NA,2,2,14,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,NA,9,NA,NA,NA,NA,NA,4,13,14,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,14,"Terry Bailey","Bails Bunch"
"Nairo Quintana","Movistar Team",26,120,22,NA,3,NA,NA,NA,6,151,15,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,20,11,NA,NA,NA,NA,NA,NA,31,15,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,90,10,NA,NA,NA,NA,NA,NA,100,15,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,NA,NA,NA,NA,NA,NA,NA,2,2,15,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,NA,8,NA,NA,NA,NA,NA,4,12,15,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,15,"Terry Bailey","Bails Bunch"
"Nairo Quintana","Movistar Team",26,100,22,NA,3,NA,10,NA,6,141,16,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,20,12,NA,NA,NA,17,NA,NA,49,16,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,40,11,NA,NA,NA,NA,NA,NA,51,16,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,16,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,NA,NA,NA,NA,NA,NA,NA,2,2,16,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,NA,7,NA,NA,NA,NA,NA,NA,7,16,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,16,"Terry Bailey","Bails Bunch"
"Nairo Quintana","Movistar Team",26,NA,22,NA,3,NA,NA,NA,8,33,17,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,NA,12,NA,NA,NA,NA,NA,NA,12,17,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,NA,10,NA,NA,NA,NA,NA,NA,10,17,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,NA,NA,NA,NA,NA,NA,NA,8,8,17,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,NA,6,NA,NA,NA,NA,NA,NA,6,17,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,6,6,17,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,17,"Terry Bailey","Bails Bunch"
"Nairo Quintana","Movistar Team",26,30,22,NA,3,NA,NA,NA,6,61,18,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,60,13,NA,NA,NA,NA,NA,NA,73,18,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,20,12,NA,NA,NA,NA,NA,NA,32,18,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,4,4,18,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,10,NA,10,18,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,10,7,NA,NA,NA,NA,10,NA,27,18,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,18,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,18,"Terry Bailey","Bails Bunch"
"Nairo Quintana","Movistar Team",26,NA,25,NA,2,NA,NA,NA,6,33,19,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,NA,11,NA,NA,NA,NA,NA,NA,11,19,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,5,13,NA,NA,NA,NA,NA,NA,18,19,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,80,NA,NA,NA,NA,2,NA,6,88,19,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,NA,6,NA,NA,NA,NA,NA,NA,6,19,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,2,2,19,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,19,"Terry Bailey","Bails Bunch"
"Nairo Quintana","Movistar Team",26,80,25,NA,3,NA,2,NA,6,116,20,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,60,13,NA,NA,NA,NA,NA,NA,73,20,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,NA,7,NA,NA,NA,2,NA,NA,9,20,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,20,"Terry Bailey","Bails Bunch"
"Nairo Quintana","Movistar Team",26,NA,22,NA,3,NA,NA,NA,NA,25,21,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,NA,12,NA,NA,NA,NA,NA,NA,12,21,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,NA,7,NA,NA,NA,NA,NA,NA,7,21,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,21,"Terry Bailey","Bails Bunch"
"Nairo Quintana","Movistar Team",26,NA,400,NA,50,NA,NA,NA,40,490,22,"Terry Bailey","Bails Bunch"
"Steven Kruijswijk","Team LottoNL-Jumbo",18,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Terry Bailey","Bails Bunch"
"Adam Yates","ORICA-Scott",12,NA,160,NA,NA,NA,NA,NA,NA,160,22,"Terry Bailey","Bails Bunch"
"Sebastián Henao","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Terry Bailey","Bails Bunch"
"Sacha Modolo","UAE Abu Dhabi",10,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Terry Bailey","Bails Bunch"
"Rubén Plaza","ORICA-Scott",8,NA,5,NA,NA,NA,NA,NA,NA,5,22,"Terry Bailey","Bails Bunch"
"Dario Cataldo","Astana Pro Team",6,NA,100,NA,NA,NA,NA,NA,NA,100,22,"Terry Bailey","Bails Bunch"
"Hugh Carthy","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,5,5,22,"Terry Bailey","Bails Bunch"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,22,"Terry Bailey","Bails Bunch"
"Geraint Thomas","Team Sky",16,NA,2,NA,NA,NA,NA,NA,NA,2,1,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,8,8,1,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,90,16,NA,NA,NA,NA,NA,4,110,1,"Jack","First in, more fatigued"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,8,8,1,"Jack","First in, more fatigued"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Jack","First in, more fatigued"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Jack","First in, more fatigued"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Jack","First in, more fatigued"
"Geraint Thomas","Team Sky",16,50,10,NA,NA,NA,NA,NA,NA,60,2,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,NA,4,NA,NA,NA,NA,NA,8,12,2,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,2,2,2,"Jack","First in, more fatigued"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,8,8,2,"Jack","First in, more fatigued"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Jack","First in, more fatigued"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Jack","First in, more fatigued"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,15,8,NA,NA,NA,NA,NA,NA,23,2,"Jack","First in, more fatigued"
"Geraint Thomas","Team Sky",16,NA,10,NA,NA,NA,NA,NA,NA,10,3,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,NA,8,NA,NA,NA,NA,NA,NA,8,3,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,100,NA,NA,NA,NA,NA,NA,NA,100,3,"Jack","First in, more fatigued"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Jack","First in, more fatigued"
"Nathan Haas","Dimension Data",6,90,NA,NA,NA,NA,NA,NA,NA,90,3,"Jack","First in, more fatigued"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"Jack","First in, more fatigued"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,NA,9,NA,NA,NA,NA,NA,2,11,3,"Jack","First in, more fatigued"
"Geraint Thomas","Team Sky",16,100,22,NA,2,NA,6,NA,NA,130,4,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,5,10,NA,NA,NA,NA,NA,NA,15,4,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,50,20,NA,NA,NA,NA,NA,NA,70,4,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Jack","First in, more fatigued"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,2,2,4,"Jack","First in, more fatigued"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Jack","First in, more fatigued"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Jack","First in, more fatigued"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,30,18,NA,NA,NA,NA,NA,NA,48,4,"Jack","First in, more fatigued"
"Geraint Thomas","Team Sky",16,NA,22,NA,2,NA,NA,NA,NA,24,5,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,NA,12,NA,NA,NA,NA,NA,NA,12,5,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,15,20,NA,NA,NA,NA,NA,NA,35,5,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Jack","First in, more fatigued"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Jack","First in, more fatigued"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Jack","First in, more fatigued"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Jack","First in, more fatigued"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,NA,16,NA,NA,NA,NA,NA,NA,16,5,"Jack","First in, more fatigued"
"Geraint Thomas","Team Sky",16,30,22,NA,1,NA,NA,NA,NA,53,6,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,NA,12,NA,NA,NA,NA,NA,6,18,6,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,70,20,NA,NA,NA,NA,NA,NA,90,6,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,4,4,6,"Jack","First in, more fatigued"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Jack","First in, more fatigued"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jack","First in, more fatigued"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Jack","First in, more fatigued"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,20,18,NA,NA,NA,NA,NA,NA,38,6,"Jack","First in, more fatigued"
"Geraint Thomas","Team Sky",16,20,22,NA,1,NA,NA,NA,NA,43,7,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,NA,11,NA,NA,NA,NA,NA,NA,11,7,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,5,20,NA,NA,NA,NA,NA,6,31,7,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","First in, more fatigued"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,8,8,7,"Jack","First in, more fatigued"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","First in, more fatigued"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Jack","First in, more fatigued"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,30,18,NA,NA,NA,NA,NA,NA,48,7,"Jack","First in, more fatigued"
"Geraint Thomas","Team Sky",16,25,22,NA,NA,NA,NA,NA,NA,47,8,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,NA,10,NA,NA,NA,NA,NA,NA,10,8,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,50,20,NA,NA,NA,NA,NA,NA,70,8,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Jack","First in, more fatigued"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,2,2,8,"Jack","First in, more fatigued"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Jack","First in, more fatigued"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,8,"Jack","First in, more fatigued"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,60,18,NA,NA,NA,NA,NA,4,82,8,"Jack","First in, more fatigued"
"Geraint Thomas","Team Sky",16,NA,4,NA,NA,NA,NA,NA,NA,4,9,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,NA,8,NA,NA,NA,NA,NA,NA,8,9,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,9,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Jack","First in, more fatigued"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Jack","First in, more fatigued"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Jack","First in, more fatigued"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,9,"Jack","First in, more fatigued"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,80,16,NA,NA,NA,2,NA,NA,98,9,"Jack","First in, more fatigued"
"Geraint Thomas","Team Sky",16,120,10,NA,NA,NA,NA,NA,NA,130,10,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,NA,4,NA,NA,NA,NA,NA,NA,4,10,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,10,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Jack","First in, more fatigued"
"Michael Hepburn","ORICA-Scott",4,15,NA,NA,NA,NA,NA,NA,NA,15,10,"Jack","First in, more fatigued"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Jack","First in, more fatigued"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,10,"Jack","First in, more fatigued"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,70,16,NA,NA,NA,NA,NA,NA,86,10,"Jack","First in, more fatigued"
"Geraint Thomas","Team Sky",16,NA,7,NA,NA,NA,NA,NA,NA,7,11,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,11,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,12,NA,NA,6,18,11,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Jack","First in, more fatigued"
"Michael Hepburn","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Jack","First in, more fatigued"
"Nathan Haas","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,6,6,11,"Jack","First in, more fatigued"
"Rohan Dennis","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,11,"Jack","First in, more fatigued"
"Vincenzo Nibali","Bahrain Merida Pro Cycling Team",22,NA,16,NA,NA,NA,NA,NA,NA,16,11,"Jack","First in, more fatigued"
"Geraint Thomas","Team Sky",16,NA,6,NA,NA,NA,NA,NA,NA,6,12,"Jack","First in, more fatigued"
"Tejay Van Garderen","BMC Racing Team",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jack","First in, more fatigued"
"Adam Yates","ORICA-Scott",12,NA,5,NA,NA,NA,NA,NA,NA,5,12,"Jack","First in, more fatigued"
"Igor Anton","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jack","First in, more fatigued"
"Giacomo Nizzolo","Trek - Segafredo",14,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jack","First in, more fatigued"
