"rider","Team","Cost","Stg","GC","PC","KOM","Spr","Sum","Bky","Ass","Tot","stage","directeur","team"
"Simon Clarke","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,5,5,12,"Jack","Beardy Beards"
"Roman Kreuziger","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jack","Beardy Beards"
"Nacer Bouhanni","Cofidis Solutions Crédits",10,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jack","Beardy Beards"
"Simon Yates","ORICA-Scott",10,40,15,NA,NA,NA,NA,NA,NA,55,12,"Glen Browning","Glen`s segment hunters"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Glen Browning","Glen`s segment hunters"
"Daniel Martin","Quick-Step Floors",12,70,16,NA,1,NA,NA,NA,NA,87,12,"Glen Browning","Glen`s segment hunters"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,5,5,12,"Glen Browning","Glen`s segment hunters"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Glen Browning","Glen`s segment hunters"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Glen Browning","Glen`s segment hunters"
"Thomas Boudat","Direct Energie",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Glen Browning","Glen`s segment hunters"
"Vasil Kiryienka","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,15,15,12,"Glen Browning","Glen`s segment hunters"
"Andrey Zeits","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,12,12,12,"Glen Browning","Glen`s segment hunters"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Dave Hazzard","Sandbaggers"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Dave Hazzard","Sandbaggers"
"Johan Esteban Chaves","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Dave Hazzard","Sandbaggers"
"Nairo Quintana","Movistar Team",18,25,13,NA,NA,NA,NA,NA,NA,38,12,"Dave Hazzard","Sandbaggers"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,12,"Dave Hazzard","Sandbaggers"
"Mark Renshaw","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Dave Hazzard","Sandbaggers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,15,15,12,"Dave Hazzard","Sandbaggers"
"Damien Howson","ORICA-Scott",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Dave Hazzard","Sandbaggers"
"Ondrej Cink","Bahrain Merida Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Dave Hazzard","Sandbaggers"
"Simon Yates","ORICA-Scott",10,40,15,NA,NA,NA,NA,NA,NA,55,12,"Colin Clarke","Konacol"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Colin Clarke","Konacol"
"George Bennett","Team LottoNL-Jumbo",8,50,12,NA,NA,NA,NA,NA,NA,62,12,"Colin Clarke","Konacol"
"John Darwin Atapuma","UAE Team Emirates",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Colin Clarke","Konacol"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Colin Clarke","Konacol"
"Jan Bakelants","AG2R La Mondiale",8,NA,NA,NA,NA,NA,NA,NA,17,17,12,"Colin Clarke","Konacol"
"Mark Renshaw","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Colin Clarke","Konacol"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,8,NA,15,NA,23,12,"Colin Clarke","Konacol"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Colin Clarke","Konacol"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Steve H","Team Helmet"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Steve H","Team Helmet"
"Romain Bardet","AG2R La Mondiale",16,200,20,NA,NA,NA,2,NA,5,227,12,"Steve H","Team Helmet"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,5,5,12,"Steve H","Team Helmet"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,12,"Steve H","Team Helmet"
"Jesús Herrada","Movistar Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Steve H","Team Helmet"
"Daniele Bennati","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Steve H","Team Helmet"
"Imanol Erviti","Movistar Team",4,NA,NA,NA,NA,NA,NA,15,NA,15,12,"Steve H","Team Helmet"
"Thibaut Pinot","FDJ",14,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Steve H","Team Helmet"
"Christopher Froome","Team Sky",26,60,22,NA,2,NA,8,NA,10,102,12,"Terry Bailey","Bail`s Bunch"
"Diego Ulissi","UAE Team Emirates",10,NA,NA,NA,NA,4,4,15,NA,23,12,"Terry Bailey","Bail`s Bunch"
"Johan Esteban Chaves","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Terry Bailey","Bail`s Bunch"
"George Bennett","Team LottoNL-Jumbo",8,50,12,NA,NA,NA,NA,NA,NA,62,12,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Terry Bailey","Bail`s Bunch"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,10,NA,15,25,12,"Terry Bailey","Bail`s Bunch"
"Taylor Phinney","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,5,5,12,"Terry Bailey","Bail`s Bunch"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,8,NA,15,NA,23,12,"Terry Bailey","Bail`s Bunch"
"Ignatas Konovalovas","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Terry Bailey","Bail`s Bunch"
"Christopher Froome","Team Sky",26,60,22,NA,2,NA,8,NA,10,102,12,"William Brown","Team Skylark"
"Simon Yates","ORICA-Scott",10,40,15,NA,NA,NA,NA,NA,NA,55,12,"William Brown","Team Skylark"
"Rafal Majka","Bora - Hansgrohe",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"William Brown","Team Skylark"
"Sergio Luis Henao","Team Sky",10,NA,5,NA,NA,NA,NA,NA,15,20,12,"William Brown","Team Skylark"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"William Brown","Team Skylark"
"Stephen Cummings","Dimension Data",8,NA,NA,NA,NA,NA,30,15,NA,45,12,"William Brown","Team Skylark"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"William Brown","Team Skylark"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,8,NA,15,NA,23,12,"William Brown","Team Skylark"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,15,15,12,"William Brown","Team Skylark"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Dan Longauer","Wanderers"
"Andrew Talansky","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,5,5,12,"Dan Longauer","Wanderers"
"Louis Meintjes","UAE Team Emirates",10,80,11,NA,NA,NA,NA,NA,NA,91,12,"Dan Longauer","Wanderers"
"Pierre Latour","AG2R La Mondiale",8,5,8,NA,NA,NA,NA,NA,17,30,12,"Dan Longauer","Wanderers"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Dan Longauer","Wanderers"
"Lilian Calmejane","Direct Energie",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Dan Longauer","Wanderers"
"Michal Kwiatkowski","Team Sky",8,NA,NA,NA,NA,NA,10,NA,15,25,12,"Dan Longauer","Wanderers"
"Jonathan Castroviejo","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Dan Longauer","Wanderers"
"Simon Yates","ORICA-Scott",10,40,15,NA,NA,NA,NA,NA,NA,55,12,"Dan Longauer","Wanderers"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jared O`Toole","HillsnHeadwinds"
"Alberto Contador","Trek - Segafredo",16,10,10,NA,NA,NA,NA,NA,2,22,12,"Jared O`Toole","HillsnHeadwinds"
"Fabio Aru","Astana Pro Team",14,120,25,NA,NA,NA,4,NA,NA,149,12,"Jared O`Toole","HillsnHeadwinds"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,5,5,12,"Jared O`Toole","HillsnHeadwinds"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,12,"Jared O`Toole","HillsnHeadwinds"
"Tim Wellens","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jared O`Toole","HillsnHeadwinds"
"Thomas Boudat","Direct Energie",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jared O`Toole","HillsnHeadwinds"
"Frederik Backaert","Wanty - Groupe Gobert",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jared O`Toole","HillsnHeadwinds"
"Nikias Arndt","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Jared O`Toole","HillsnHeadwinds"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Alex","The A Team"
"Alberto Contador","Trek - Segafredo",16,10,10,NA,NA,NA,NA,NA,2,22,12,"Alex","The A Team"
"Alessandro De Marchi","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Alex","The A Team"
"Fabio Aru","Astana Pro Team",14,120,25,NA,NA,NA,4,NA,NA,149,12,"Alex","The A Team"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,12,"Alex","The A Team"
"Alberto Bettiol","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,5,5,12,"Alex","The A Team"
"Axel Domont","AG2R La Mondiale",6,NA,NA,NA,NA,NA,NA,NA,17,17,12,"Alex","The A Team"
"Andrei Grivko","Astana Pro Team",6,NA,NA,NA,NA,NA,NA,NA,12,12,12,"Alex","The A Team"
"Arnaud Démare","FDJ",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Alex","The A Team"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lanterne Rouge","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lanterne Rouge","Big Men in Lycra"
"Johan Esteban Chaves","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lanterne Rouge","Big Men in Lycra"
"Mikel Landa","Team Sky",12,100,14,NA,NA,NA,14,NA,15,143,12,"Lanterne Rouge","Big Men in Lycra"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lanterne Rouge","Big Men in Lycra"
"Koen De Kort","Trek - Segafredo",4,NA,NA,NA,NA,5,NA,15,2,22,12,"Lanterne Rouge","Big Men in Lycra"
"Ben Gastauer","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,17,17,12,"Lanterne Rouge","Big Men in Lycra"
"Timo Roosen","Team LottoNL-Jumbo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lanterne Rouge","Big Men in Lycra"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Lanterne Rouge","Big Men in Lycra"
"Alberto Contador","Trek - Segafredo",16,10,10,NA,NA,NA,NA,NA,2,22,12,"Crummy","CrummyMTB"
"Simon Yates","ORICA-Scott",10,40,15,NA,NA,NA,NA,NA,NA,55,12,"Crummy","CrummyMTB"
"Rafal Majka","Bora - Hansgrohe",12,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Crummy","CrummyMTB"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,5,5,12,"Crummy","CrummyMTB"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,NA,NA,NA,NA,4,12,"Crummy","CrummyMTB"
"Stephen Cummings","Dimension Data",8,NA,NA,NA,NA,NA,30,15,NA,45,12,"Crummy","CrummyMTB"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Crummy","CrummyMTB"
"Thomas Degand","Wanty - Groupe Gobert",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Crummy","CrummyMTB"
"Romain Bardet","AG2R La Mondiale",16,200,20,NA,NA,NA,2,NA,5,227,12,"Crummy","CrummyMTB"
"Ion Izagirre","Bahrain Merida Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Equipe Gestionnaire","Tiger Power"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Equipe Gestionnaire","Tiger Power"
"Romain Bardet","AG2R La Mondiale",16,200,20,NA,NA,NA,2,NA,5,227,12,"Equipe Gestionnaire","Tiger Power"
"Carlos Betancur","Movistar Team",8,NA,3,NA,NA,NA,NA,NA,NA,3,12,"Equipe Gestionnaire","Tiger Power"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Equipe Gestionnaire","Tiger Power"
"Bernhard Eisel","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,12,"Equipe Gestionnaire","Tiger Power"
"Alexey Lutsenko","Astana Pro Team",6,NA,NA,NA,NA,NA,NA,NA,12,12,12,"Equipe Gestionnaire","Tiger Power"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,8,NA,15,NA,23,12,"Equipe Gestionnaire","Tiger Power"
"Bauke Mollema","Trek - Segafredo",8,NA,NA,NA,NA,NA,NA,NA,2,2,12,"Equipe Gestionnaire","Tiger Power"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jack","Beardy Beards"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jack","Beardy Beards"
"Daniel Martin","Quick-Step Floors",12,70,15,NA,NA,NA,NA,NA,NA,85,13,"Jack","Beardy Beards"
"Mikel Landa","Team Sky",12,100,16,NA,6,NA,24,15,15,176,13,"Jack","Beardy Beards"
"Mark Cavendish","Dimension Data",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jack","Beardy Beards"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jack","Beardy Beards"
"Simon Clarke","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jack","Beardy Beards"
"Roman Kreuziger","ORICA-Scott",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jack","Beardy Beards"
"Nacer Bouhanni","Cofidis Solutions Crédits",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jack","Beardy Beards"
"Simon Yates","ORICA-Scott",10,80,14,NA,NA,NA,NA,NA,NA,94,13,"Glen Browning","Glen`s segment hunters"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Glen Browning","Glen`s segment hunters"
"Daniel Martin","Quick-Step Floors",12,70,15,NA,NA,NA,NA,NA,NA,85,13,"Glen Browning","Glen`s segment hunters"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Glen Browning","Glen`s segment hunters"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Glen Browning","Glen`s segment hunters"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Glen Browning","Glen`s segment hunters"
"Thomas Boudat","Direct Energie",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Glen Browning","Glen`s segment hunters"
"Vasil Kiryienka","Team Sky",6,NA,NA,NA,NA,NA,NA,NA,15,15,13,"Glen Browning","Glen`s segment hunters"
"Andrey Zeits","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,10,10,13,"Glen Browning","Glen`s segment hunters"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Dave Hazzard","Sandbaggers"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Dave Hazzard","Sandbaggers"
"Johan Esteban Chaves","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Dave Hazzard","Sandbaggers"
"Nairo Quintana","Movistar Team",18,150,13,NA,NA,NA,8,NA,2,173,13,"Dave Hazzard","Sandbaggers"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,4,NA,NA,NA,8,13,"Dave Hazzard","Sandbaggers"
"Mark Renshaw","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Dave Hazzard","Sandbaggers"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,15,15,13,"Dave Hazzard","Sandbaggers"
"Damien Howson","ORICA-Scott",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Dave Hazzard","Sandbaggers"
"Ondrej Cink","Bahrain Merida Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Dave Hazzard","Sandbaggers"
"Simon Yates","ORICA-Scott",10,80,14,NA,NA,NA,NA,NA,NA,94,13,"Colin Clarke","Konacol"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Colin Clarke","Konacol"
"George Bennett","Team LottoNL-Jumbo",8,NA,10,NA,NA,NA,NA,NA,NA,10,13,"Colin Clarke","Konacol"
"John Darwin Atapuma","UAE Team Emirates",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Colin Clarke","Konacol"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Colin Clarke","Konacol"
"Jan Bakelants","AG2R La Mondiale",8,NA,NA,NA,NA,NA,NA,NA,7,7,13,"Colin Clarke","Konacol"
"Mark Renshaw","Dimension Data",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Colin Clarke","Konacol"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Colin Clarke","Konacol"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Colin Clarke","Konacol"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Steve H","Team Helmet"
"Geraint Thomas","Team Sky",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Steve H","Team Helmet"
"Romain Bardet","AG2R La Mondiale",16,25,20,NA,NA,NA,NA,NA,5,50,13,"Steve H","Team Helmet"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Steve H","Team Helmet"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,4,NA,NA,NA,8,13,"Steve H","Team Helmet"
"Jesús Herrada","Movistar Team",8,NA,NA,NA,NA,NA,NA,NA,7,7,13,"Steve H","Team Helmet"
"Daniele Bennati","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,7,7,13,"Steve H","Team Helmet"
"Imanol Erviti","Movistar Team",4,NA,NA,NA,NA,NA,NA,NA,7,7,13,"Steve H","Team Helmet"
"Thibaut Pinot","FDJ",14,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Steve H","Team Helmet"
"Christopher Froome","Team Sky",26,50,22,NA,1,NA,NA,NA,10,83,13,"Terry Bailey","Bail`s Bunch"
"Diego Ulissi","UAE Team Emirates",10,10,NA,NA,NA,NA,NA,NA,NA,10,13,"Terry Bailey","Bail`s Bunch"
"Johan Esteban Chaves","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bail`s Bunch"
"George Bennett","Team LottoNL-Jumbo",8,NA,10,NA,NA,NA,NA,NA,NA,10,13,"Terry Bailey","Bail`s Bunch"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bail`s Bunch"
"Michal Kwiatkowski","Team Sky",8,60,NA,NA,NA,NA,2,NA,15,77,13,"Terry Bailey","Bail`s Bunch"
"Taylor Phinney","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bail`s Bunch"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bail`s Bunch"
"Ignatas Konovalovas","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Terry Bailey","Bail`s Bunch"
"Christopher Froome","Team Sky",26,50,22,NA,1,NA,NA,NA,10,83,13,"William Brown","Team Skylark"
"Simon Yates","ORICA-Scott",10,80,14,NA,NA,NA,NA,NA,NA,94,13,"William Brown","Team Skylark"
"Rafal Majka","Bora - Hansgrohe",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"William Brown","Team Skylark"
"Sergio Luis Henao","Team Sky",10,NA,NA,NA,NA,NA,NA,NA,15,15,13,"William Brown","Team Skylark"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"William Brown","Team Skylark"
"Stephen Cummings","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"William Brown","Team Skylark"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"William Brown","Team Skylark"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"William Brown","Team Skylark"
"Christian Knees","Team Sky",4,NA,NA,NA,NA,NA,NA,NA,15,15,13,"William Brown","Team Skylark"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Dan Longauer","Wanderers"
"Andrew Talansky","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Dan Longauer","Wanderers"
"Louis Meintjes","UAE Team Emirates",10,20,12,NA,NA,NA,NA,NA,NA,32,13,"Dan Longauer","Wanderers"
"Pierre Latour","AG2R La Mondiale",8,5,8,NA,NA,NA,NA,NA,7,20,13,"Dan Longauer","Wanderers"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Dan Longauer","Wanderers"
"Lilian Calmejane","Direct Energie",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Dan Longauer","Wanderers"
"Michal Kwiatkowski","Team Sky",8,60,NA,NA,NA,NA,2,NA,15,77,13,"Dan Longauer","Wanderers"
"Jonathan Castroviejo","Movistar Team",6,NA,NA,NA,NA,NA,NA,NA,7,7,13,"Dan Longauer","Wanderers"
"Simon Yates","ORICA-Scott",10,80,14,NA,NA,NA,NA,NA,NA,94,13,"Dan Longauer","Wanderers"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jared O`Toole","HillsnHeadwinds"
"Alberto Contador","Trek - Segafredo",16,120,11,NA,NA,NA,27,15,NA,173,13,"Jared O`Toole","HillsnHeadwinds"
"Fabio Aru","Astana Pro Team",14,40,25,NA,NA,NA,2,NA,NA,67,13,"Jared O`Toole","HillsnHeadwinds"
"Pierre Rolland","Cannondale-Drapac Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jared O`Toole","HillsnHeadwinds"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,4,NA,NA,NA,8,13,"Jared O`Toole","HillsnHeadwinds"
"Tim Wellens","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jared O`Toole","HillsnHeadwinds"
"Thomas Boudat","Direct Energie",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jared O`Toole","HillsnHeadwinds"
"Frederik Backaert","Wanty - Groupe Gobert",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Jared O`Toole","HillsnHeadwinds"
"Nikias Arndt","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,10,10,13,"Jared O`Toole","HillsnHeadwinds"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Alex","The A Team"
"Alberto Contador","Trek - Segafredo",16,120,11,NA,NA,NA,27,15,NA,173,13,"Alex","The A Team"
"Alessandro De Marchi","BMC Racing Team",8,NA,NA,NA,NA,10,15,NA,NA,25,13,"Alex","The A Team"
"Fabio Aru","Astana Pro Team",14,40,25,NA,NA,NA,2,NA,NA,67,13,"Alex","The A Team"
"André Greipel","Lotto Soudal",14,NA,NA,4,NA,4,NA,NA,NA,8,13,"Alex","The A Team"
"Alberto Bettiol","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Alex","The A Team"
"Axel Domont","AG2R La Mondiale",6,NA,NA,NA,NA,NA,NA,NA,7,7,13,"Alex","The A Team"
"Andrei Grivko","Astana Pro Team",6,NA,NA,NA,NA,NA,NA,NA,10,10,13,"Alex","The A Team"
"Arnaud Démare","FDJ",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Alex","The A Team"
"Richie Porte","BMC Racing Team",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lanterne Rouge","Big Men in Lycra"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lanterne Rouge","Big Men in Lycra"
"Johan Esteban Chaves","ORICA-Scott",12,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lanterne Rouge","Big Men in Lycra"
"Mikel Landa","Team Sky",12,100,16,NA,6,NA,24,15,15,176,13,"Lanterne Rouge","Big Men in Lycra"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lanterne Rouge","Big Men in Lycra"
"Koen De Kort","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,2,2,13,"Lanterne Rouge","Big Men in Lycra"
"Ben Gastauer","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,7,7,13,"Lanterne Rouge","Big Men in Lycra"
"Timo Roosen","Team LottoNL-Jumbo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lanterne Rouge","Big Men in Lycra"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,13,"Lanterne Rouge","Big Men in Lycra"
"Alberto Contador","Trek - Segafredo",16,120,11,NA,NA,NA,27,15,NA,173,13,"Crummy","CrummyMTB"
"Simon Yates","ORICA-Scott",10,80,14,NA,NA,NA,NA,NA,NA,94,13,"Crummy","CrummyMTB"
